machine_id,line_id,measured_ts,part_dimension_mm,in_spec
MCH0009,LINE-C,2026-07-26T01:20:00,50.2583,1
MCH0009,LINE-C,2026-07-26T02:00:00,50.3463,0
MCH0009,LINE-C,2026-07-26T02:40:00,50.3366,0
MCH0009,LINE-C,2026-07-26T03:20:00,50.3776,0
MCH0009,LINE-C,2026-07-26T04:00:00,50.2552,1
MCH0009,LINE-C,2026-07-26T04:40:00,50.2753,1
MCH0009,LINE-C,2026-07-26T05:20:00,50.3272,0
MCH0009,LINE-C,2026-07-26T06:00:00,50.2922,1
MCH0009,LINE-C,2026-07-26T06:40:00,50.3386,0
MCH0009,LINE-C,2026-07-26T07:20:00,50.3931,0
MCH0009,LINE-C,2026-07-26T08:00:00,50.3589,0
MCH0009,LINE-C,2026-07-26T08:40:00,50.3363,0
MCH0009,LINE-C,2026-07-26T09:20:00,50.3915,0
MCH0009,LINE-C,2026-07-26T10:00:00,50.3954,0
MCH0009,LINE-C,2026-07-26T10:40:00,50.4612,0
MCH0009,LINE-C,2026-07-26T11:20:00,50.4437,0
MCH0009,LINE-C,2026-07-26T12:00:00,50.3435,0
MCH0009,LINE-C,2026-07-26T12:40:00,50.2972,1
MCH0009,LINE-C,2026-07-26T13:20:00,50.4332,0
MCH0009,LINE-C,2026-07-26T14:00:00,50.3618,0
MCH0009,LINE-C,2026-07-26T14:40:00,50.3424,0
MCH0009,LINE-C,2026-07-26T15:20:00,50.3055,0
MCH0009,LINE-C,2026-07-26T16:00:00,50.3143,0
MCH0009,LINE-C,2026-07-26T16:40:00,50.3161,0
MCH0009,LINE-C,2026-07-26T17:20:00,50.2738,1
MCH0009,LINE-C,2026-07-26T18:00:00,50.3308,0
MCH0009,LINE-C,2026-07-26T18:40:00,50.3567,0
MCH0009,LINE-C,2026-07-26T19:20:00,50.3565,0
MCH0009,LINE-C,2026-07-26T20:00:00,50.3386,0
MCH0009,LINE-C,2026-07-26T20:40:00,50.3406,0
MCH0009,LINE-C,2026-07-26T21:20:00,50.3028,0
MCH0009,LINE-C,2026-07-26T22:00:00,50.3572,0
MCH0009,LINE-C,2026-07-26T22:40:00,50.3096,0
MCH0009,LINE-C,2026-07-26T23:20:00,50.4277,0
MCH0009,LINE-C,2026-07-27T00:00:00,50.2787,1
MCH0009,LINE-C,2026-07-27T00:40:00,50.3413,0
MCH0009,LINE-C,2026-07-27T01:20:00,50.3339,0
MCH0009,LINE-C,2026-07-27T02:00:00,50.3647,0
MCH0009,LINE-C,2026-07-27T02:40:00,50.4287,0
MCH0009,LINE-C,2026-07-27T03:20:00,50.4033,0
MCH0009,LINE-C,2026-07-27T04:00:00,50.3331,0
MCH0009,LINE-C,2026-07-27T04:40:00,50.3526,0
MCH0009,LINE-C,2026-07-27T05:20:00,50.3442,0
MCH0009,LINE-C,2026-07-27T06:00:00,50.3468,0
MCH0009,LINE-C,2026-07-27T06:40:00,50.3597,0
MCH0009,LINE-C,2026-07-27T07:20:00,50.3448,0
MCH0009,LINE-C,2026-07-27T08:00:00,50.4684,0
MCH0009,LINE-C,2026-07-27T08:40:00,50.4106,0
MCH0009,LINE-C,2026-07-27T09:20:00,50.3512,0
MCH0009,LINE-C,2026-07-27T10:00:00,50.3483,0
MCH0009,LINE-C,2026-07-27T10:40:00,50.2924,1
MCH0009,LINE-C,2026-07-27T11:20:00,50.2756,1
MCH0009,LINE-C,2026-07-27T12:00:00,50.3242,0
MCH0009,LINE-C,2026-07-27T12:40:00,50.3534,0
MCH0009,LINE-C,2026-07-27T13:20:00,50.2653,1
MCH0009,LINE-C,2026-07-27T14:00:00,50.3812,0
MCH0009,LINE-C,2026-07-27T14:40:00,50.3991,0
MCH0009,LINE-C,2026-07-27T15:20:00,50.4234,0
MCH0009,LINE-C,2026-07-27T16:00:00,50.3051,0
MCH0009,LINE-C,2026-07-27T16:40:00,50.3964,0
MCH0009,LINE-C,2026-07-27T17:20:00,50.3377,0
MCH0009,LINE-C,2026-07-27T18:00:00,50.4713,0
MCH0009,LINE-C,2026-07-27T18:40:00,50.382,0
MCH0009,LINE-C,2026-07-27T19:20:00,50.3604,0
MCH0009,LINE-C,2026-07-27T20:00:00,50.3984,0
MCH0009,LINE-C,2026-07-27T20:40:00,50.341,0
MCH0009,LINE-C,2026-07-27T21:20:00,50.2839,1
MCH0009,LINE-C,2026-07-27T22:00:00,50.3543,0
MCH0009,LINE-C,2026-07-27T22:40:00,50.343,0
MCH0009,LINE-C,2026-07-27T23:20:00,50.4692,0
MCH0009,LINE-C,2026-07-28T00:00:00,50.3565,0
MCH0009,LINE-C,2026-07-28T00:40:00,50.3815,0
MCH0009,LINE-C,2026-07-28T01:20:00,50.3651,0
MCH0009,LINE-C,2026-07-28T02:00:00,50.3695,0
MCH0009,LINE-C,2026-07-28T02:40:00,50.3632,0
MCH0009,LINE-C,2026-07-28T03:20:00,50.3418,0
MCH0009,LINE-C,2026-07-28T04:00:00,50.4908,0
MCH0009,LINE-C,2026-07-28T04:40:00,50.3655,0
MCH0009,LINE-C,2026-07-28T05:20:00,50.4286,0
MCH0009,LINE-C,2026-07-28T06:00:00,50.3582,0
MCH0009,LINE-C,2026-07-28T06:40:00,50.3555,0
MCH0009,LINE-C,2026-07-28T07:20:00,50.3465,0
MCH0009,LINE-C,2026-07-28T08:00:00,50.4288,0
MCH0009,LINE-C,2026-07-28T08:40:00,50.4292,0
MCH0009,LINE-C,2026-07-28T09:20:00,50.3279,0
MCH0009,LINE-C,2026-07-28T10:00:00,50.387,0
MCH0009,LINE-C,2026-07-28T10:40:00,50.3207,0
MCH0009,LINE-C,2026-07-28T11:20:00,50.3551,0
MCH0009,LINE-C,2026-07-28T12:00:00,50.3487,0
MCH0009,LINE-C,2026-07-28T12:40:00,50.4729,0
MCH0009,LINE-C,2026-07-28T13:20:00,50.3398,0
MCH0009,LINE-C,2026-07-28T14:00:00,50.3654,0
MCH0009,LINE-C,2026-07-28T14:40:00,50.3828,0
MCH0009,LINE-C,2026-07-28T15:20:00,50.4186,0
MCH0009,LINE-C,2026-07-28T16:00:00,50.3865,0
MCH0009,LINE-C,2026-07-28T16:40:00,50.4516,0
MCH0009,LINE-C,2026-07-28T17:20:00,50.4246,0
MCH0009,LINE-C,2026-07-28T18:00:00,50.4288,0
MCH0009,LINE-C,2026-07-28T18:40:00,50.3475,0
MCH0009,LINE-C,2026-07-28T19:20:00,50.3927,0
MCH0009,LINE-C,2026-07-28T20:00:00,50.3951,0
MCH0009,LINE-C,2026-07-28T20:40:00,50.4255,0
MCH0009,LINE-C,2026-07-28T21:20:00,50.3983,0
MCH0009,LINE-C,2026-07-28T22:00:00,50.4087,0
MCH0009,LINE-C,2026-07-28T22:40:00,50.364,0
MCH0009,LINE-C,2026-07-28T23:20:00,50.3536,0
MCH0009,LINE-C,2026-07-29T00:00:00,50.3382,0
MCH0009,LINE-C,2026-07-29T00:40:00,50.4173,0
MCH0009,LINE-C,2026-07-29T01:20:00,50.378,0
MCH0009,LINE-C,2026-07-29T02:00:00,50.393,0
MCH0009,LINE-C,2026-07-29T02:40:00,50.3863,0
MCH0009,LINE-C,2026-07-29T03:20:00,50.389,0
MCH0009,LINE-C,2026-07-29T04:00:00,50.3894,0
MCH0009,LINE-C,2026-07-29T04:40:00,50.3133,0
MCH0009,LINE-C,2026-07-29T05:20:00,50.4107,0
MCH0009,LINE-C,2026-07-29T06:00:00,50.3831,0
MCH0009,LINE-C,2026-07-29T06:40:00,50.3329,0
MCH0009,LINE-C,2026-07-29T07:20:00,50.3928,0
MCH0009,LINE-C,2026-07-29T08:00:00,50.4345,0
MCH0009,LINE-C,2026-07-29T08:40:00,50.3653,0
MCH0009,LINE-C,2026-07-29T09:20:00,50.3942,0
MCH0009,LINE-C,2026-07-29T10:00:00,50.4037,0
MCH0009,LINE-C,2026-07-29T10:40:00,50.278,1
MCH0009,LINE-C,2026-07-29T11:20:00,50.4387,0
MCH0009,LINE-C,2026-07-29T12:00:00,50.4099,0
MCH0009,LINE-C,2026-07-29T12:40:00,50.4897,0
MCH0009,LINE-C,2026-07-29T13:20:00,50.4285,0
MCH0009,LINE-C,2026-07-29T14:00:00,50.4574,0
MCH0009,LINE-C,2026-07-29T14:40:00,50.3896,0
MCH0009,LINE-C,2026-07-29T15:20:00,50.4196,0
MCH0009,LINE-C,2026-07-29T16:00:00,50.4324,0
MCH0009,LINE-C,2026-07-29T16:40:00,50.4387,0
MCH0009,LINE-C,2026-07-29T17:20:00,50.5377,0
MCH0009,LINE-C,2026-07-29T18:00:00,50.4632,0
MCH0009,LINE-C,2026-07-29T18:40:00,50.4404,0
MCH0009,LINE-C,2026-07-29T19:20:00,50.3531,0
MCH0009,LINE-C,2026-07-29T20:00:00,50.3547,0
MCH0009,LINE-C,2026-07-29T20:40:00,50.3973,0
MCH0009,LINE-C,2026-07-29T21:20:00,50.4464,0
MCH0009,LINE-C,2026-07-29T22:00:00,50.3907,0
MCH0009,LINE-C,2026-07-29T22:40:00,50.3749,0
MCH0009,LINE-C,2026-07-29T23:20:00,50.5171,0
MCH0009,LINE-C,2026-07-30T00:00:00,50.2715,1
MCH0009,LINE-C,2026-07-30T00:40:00,50.5255,0
MCH0009,LINE-C,2026-07-30T01:20:00,50.404,0
MCH0009,LINE-C,2026-07-30T02:00:00,50.4344,0
MCH0009,LINE-C,2026-07-30T02:40:00,50.4054,0
MCH0009,LINE-C,2026-07-30T03:20:00,50.4504,0
MCH0009,LINE-C,2026-07-30T04:00:00,50.3875,0
MCH0009,LINE-C,2026-07-30T04:40:00,50.5533,0
MCH0009,LINE-C,2026-07-30T05:20:00,50.4882,0
MCH0009,LINE-C,2026-07-30T06:00:00,50.3778,0
MCH0009,LINE-C,2026-07-30T06:40:00,50.4504,0
MCH0009,LINE-C,2026-07-30T07:20:00,50.4757,0
MCH0009,LINE-C,2026-07-30T08:00:00,50.4741,0
MCH0009,LINE-C,2026-07-30T08:40:00,50.4245,0
MCH0009,LINE-C,2026-07-30T09:20:00,50.3861,0
MCH0009,LINE-C,2026-07-30T10:00:00,50.4218,0
MCH0009,LINE-C,2026-07-30T10:40:00,50.3451,0
MCH0009,LINE-C,2026-07-30T11:20:00,50.4344,0
MCH0009,LINE-C,2026-07-30T12:00:00,50.4113,0
MCH0009,LINE-C,2026-07-30T12:40:00,50.4516,0
MCH0009,LINE-C,2026-07-30T13:20:00,50.4128,0
MCH0009,LINE-C,2026-07-30T14:00:00,50.4025,0
MCH0009,LINE-C,2026-07-30T14:40:00,50.4652,0
MCH0009,LINE-C,2026-07-30T15:20:00,50.44,0
MCH0009,LINE-C,2026-07-30T16:00:00,50.4957,0
MCH0009,LINE-C,2026-07-30T16:40:00,50.4279,0
MCH0009,LINE-C,2026-07-30T17:20:00,50.3401,0
MCH0009,LINE-C,2026-07-30T18:00:00,50.4324,0
MCH0009,LINE-C,2026-07-30T18:40:00,50.4381,0
MCH0009,LINE-C,2026-07-30T19:20:00,50.4637,0
MCH0009,LINE-C,2026-07-30T20:00:00,50.4564,0
MCH0009,LINE-C,2026-07-30T20:40:00,50.3482,0
MCH0009,LINE-C,2026-07-30T21:20:00,50.4695,0
MCH0009,LINE-C,2026-07-30T22:00:00,50.4334,0
MCH0009,LINE-C,2026-07-30T22:40:00,50.4818,0
MCH0009,LINE-C,2026-07-30T23:20:00,50.448,0
MCH0009,LINE-C,2026-07-31T00:00:00,50.4525,0
MCH0009,LINE-C,2026-07-31T00:40:00,50.4779,0
MCH0009,LINE-C,2026-07-31T01:20:00,50.3084,0
MCH0009,LINE-C,2026-07-31T02:00:00,50.408,0
MCH0009,LINE-C,2026-07-31T02:40:00,50.4617,0
MCH0009,LINE-C,2026-07-31T03:20:00,50.4321,0
MCH0009,LINE-C,2026-07-31T04:00:00,50.4953,0
MCH0009,LINE-C,2026-07-31T04:40:00,50.4693,0
MCH0009,LINE-C,2026-07-31T05:20:00,50.4823,0
MCH0009,LINE-C,2026-07-31T06:00:00,50.4533,0
MCH0009,LINE-C,2026-07-31T06:40:00,50.471,0
MCH0009,LINE-C,2026-07-31T07:20:00,50.4876,0
MCH0009,LINE-C,2026-07-31T08:00:00,50.4747,0
MCH0009,LINE-C,2026-07-31T08:40:00,50.5002,0
MCH0009,LINE-C,2026-07-31T09:20:00,50.3731,0
MCH0009,LINE-C,2026-07-31T10:00:00,50.3587,0
MCH0009,LINE-C,2026-07-31T10:40:00,50.4234,0
MCH0009,LINE-C,2026-07-31T11:20:00,50.4387,0
MCH0009,LINE-C,2026-07-31T12:00:00,50.5726,0
MCH0009,LINE-C,2026-07-31T12:40:00,50.4367,0
MCH0009,LINE-C,2026-07-31T13:20:00,50.4591,0
MCH0009,LINE-C,2026-07-31T14:00:00,50.5316,0
MCH0009,LINE-C,2026-07-31T14:40:00,50.4428,0
MCH0009,LINE-C,2026-07-31T15:20:00,50.4651,0
MCH0009,LINE-C,2026-07-31T16:00:00,50.4146,0
MCH0009,LINE-C,2026-07-31T16:40:00,50.4654,0
MCH0009,LINE-C,2026-07-31T17:20:00,50.4233,0
MCH0009,LINE-C,2026-07-31T18:00:00,50.5349,0
MCH0009,LINE-C,2026-07-31T18:40:00,50.4446,0
MCH0009,LINE-C,2026-07-31T19:20:00,50.508,0
MCH0009,LINE-C,2026-07-31T20:00:00,50.52,0
MCH0009,LINE-C,2026-07-31T20:40:00,50.4832,0
MCH0009,LINE-C,2026-07-31T21:20:00,50.4733,0
MCH0009,LINE-C,2026-07-31T22:00:00,50.4793,0
MCH0009,LINE-C,2026-07-31T22:40:00,50.3951,0
MCH0009,LINE-C,2026-07-31T23:20:00,50.3953,0
MCH0009,LINE-C,2026-08-01T00:00:00,50.4518,0
MCH0009,LINE-C,2026-08-01T00:40:00,50.4124,0
MCH0009,LINE-C,2026-08-01T01:20:00,50.4344,0
MCH0009,LINE-C,2026-08-01T02:00:00,50.3781,0
MCH0009,LINE-C,2026-08-01T02:40:00,50.4374,0
MCH0009,LINE-C,2026-08-01T03:20:00,50.4664,0
MCH0009,LINE-C,2026-08-01T04:00:00,50.4582,0
MCH0009,LINE-C,2026-08-01T04:40:00,50.4789,0
MCH0009,LINE-C,2026-08-01T05:20:00,50.4703,0
MCH0009,LINE-C,2026-08-01T06:00:00,50.4454,0
MCH0009,LINE-C,2026-08-01T06:40:00,50.4705,0
MCH0009,LINE-C,2026-08-01T07:20:00,50.4091,0
MCH0009,LINE-C,2026-08-01T08:00:00,50.4757,0
MCH0009,LINE-C,2026-08-01T08:40:00,50.5143,0
MCH0009,LINE-C,2026-08-01T09:20:00,50.5182,0
MCH0009,LINE-C,2026-08-01T10:00:00,50.4778,0
MCH0009,LINE-C,2026-08-01T10:40:00,50.4416,0
MCH0009,LINE-C,2026-08-01T11:20:00,50.463,0
MCH0009,LINE-C,2026-08-01T12:00:00,50.4295,0
MCH0009,LINE-C,2026-08-01T12:40:00,50.5676,0
MCH0009,LINE-C,2026-08-01T13:20:00,50.6185,0
MCH0009,LINE-C,2026-08-01T14:00:00,50.4785,0
MCH0009,LINE-C,2026-08-01T14:40:00,50.4573,0
MCH0009,LINE-C,2026-08-01T15:20:00,50.4484,0
MCH0009,LINE-C,2026-08-01T16:00:00,50.471,0
MCH0009,LINE-C,2026-08-01T16:40:00,50.4877,0
MCH0009,LINE-C,2026-08-01T17:20:00,50.4369,0
MCH0009,LINE-C,2026-08-01T18:00:00,50.506,0
MCH0009,LINE-C,2026-08-01T18:40:00,50.531,0
MCH0009,LINE-C,2026-08-01T19:20:00,50.5013,0
MCH0009,LINE-C,2026-08-01T20:00:00,50.4295,0
MCH0009,LINE-C,2026-08-01T20:40:00,50.4081,0
MCH0009,LINE-C,2026-08-01T21:20:00,50.4017,0
MCH0009,LINE-C,2026-08-01T22:00:00,50.4963,0
MCH0009,LINE-C,2026-08-01T22:40:00,50.476,0
MCH0009,LINE-C,2026-08-01T23:20:00,50.5174,0
MCH0009,LINE-C,2026-08-02T00:00:00,50.5567,0
MCH0009,LINE-C,2026-08-02T00:40:00,50.4465,0
MCH0009,LINE-C,2026-08-02T01:20:00,50.4658,0
MCH0009,LINE-C,2026-08-02T02:00:00,50.458,0
MCH0009,LINE-C,2026-08-02T02:40:00,50.4678,0
MCH0009,LINE-C,2026-08-02T03:20:00,50.468,0
MCH0009,LINE-C,2026-08-02T04:00:00,50.5687,0
MCH0009,LINE-C,2026-08-02T04:40:00,50.5404,0
MCH0009,LINE-C,2026-08-02T05:20:00,50.4471,0
MCH0009,LINE-C,2026-08-02T06:00:00,50.5763,0
MCH0009,LINE-C,2026-08-02T06:40:00,50.5206,0
MCH0009,LINE-C,2026-08-02T07:20:00,50.481,0
MCH0009,LINE-C,2026-08-02T08:00:00,50.5135,0
MCH0009,LINE-C,2026-08-02T08:40:00,50.5659,0
MCH0009,LINE-C,2026-08-02T09:20:00,50.5106,0
MCH0009,LINE-C,2026-08-02T10:00:00,50.4403,0
MCH0009,LINE-C,2026-08-02T10:40:00,50.517,0
MCH0009,LINE-C,2026-08-02T11:20:00,50.4775,0
MCH0009,LINE-C,2026-08-02T12:00:00,50.4213,0
MCH0009,LINE-C,2026-08-02T12:40:00,50.4781,0
MCH0009,LINE-C,2026-08-02T13:20:00,50.4569,0
MCH0009,LINE-C,2026-08-02T14:00:00,50.5454,0
MCH0009,LINE-C,2026-08-02T14:40:00,50.4863,0
MCH0009,LINE-C,2026-08-02T15:20:00,50.5766,0
MCH0009,LINE-C,2026-08-02T16:00:00,50.3964,0
MCH0009,LINE-C,2026-08-02T16:40:00,50.558,0
MCH0009,LINE-C,2026-08-02T17:20:00,50.5197,0
MCH0009,LINE-C,2026-08-02T18:00:00,50.4735,0
MCH0009,LINE-C,2026-08-02T18:40:00,50.5109,0
MCH0009,LINE-C,2026-08-02T19:20:00,50.4794,0
MCH0009,LINE-C,2026-08-02T20:00:00,50.5165,0
MCH0009,LINE-C,2026-08-02T20:40:00,50.5175,0
MCH0009,LINE-C,2026-08-02T21:20:00,50.4892,0
MCH0009,LINE-C,2026-08-02T22:00:00,50.5862,0
MCH0009,LINE-C,2026-08-02T22:40:00,50.531,0
MCH0009,LINE-C,2026-08-02T23:20:00,50.5181,0
MCH0009,LINE-C,2026-08-03T00:00:00,50.5646,0
MCH0009,LINE-C,2026-08-03T00:40:00,50.4041,0
MCH0009,LINE-C,2026-08-03T01:20:00,50.5459,0
MCH0009,LINE-C,2026-08-03T02:00:00,50.5255,0
MCH0009,LINE-C,2026-08-03T02:40:00,50.5604,0
MCH0009,LINE-C,2026-08-03T03:20:00,50.5619,0
MCH0009,LINE-C,2026-08-03T04:00:00,50.5395,0
MCH0009,LINE-C,2026-08-03T04:40:00,50.4977,0
MCH0009,LINE-C,2026-08-03T05:20:00,50.5586,0
MCH0009,LINE-C,2026-08-03T06:00:00,50.5377,0
MCH0009,LINE-C,2026-08-03T06:40:00,50.4829,0
MCH0009,LINE-C,2026-08-03T07:20:00,50.4713,0
MCH0009,LINE-C,2026-08-03T08:00:00,50.4904,0
MCH0009,LINE-C,2026-08-03T08:40:00,50.4539,0
MCH0009,LINE-C,2026-08-03T09:20:00,50.5069,0
MCH0009,LINE-C,2026-08-03T10:00:00,50.4799,0
MCH0009,LINE-C,2026-08-03T10:40:00,50.506,0
MCH0009,LINE-C,2026-08-03T11:20:00,50.4718,0
MCH0009,LINE-C,2026-08-03T12:00:00,50.5475,0
MCH0009,LINE-C,2026-08-03T12:40:00,50.5235,0
MCH0009,LINE-C,2026-08-03T13:20:00,50.5141,0
MCH0009,LINE-C,2026-08-03T14:00:00,50.5198,0
MCH0009,LINE-C,2026-08-03T14:40:00,50.4852,0
MCH0009,LINE-C,2026-08-03T15:20:00,50.519,0
MCH0009,LINE-C,2026-08-03T16:00:00,50.5525,0
MCH0009,LINE-C,2026-08-03T16:40:00,50.5617,0
MCH0009,LINE-C,2026-08-03T17:20:00,50.517,0
MCH0009,LINE-C,2026-08-03T18:00:00,50.5308,0
MCH0009,LINE-C,2026-08-03T18:40:00,50.6237,0
MCH0009,LINE-C,2026-08-03T19:20:00,50.4976,0
MCH0009,LINE-C,2026-08-03T20:00:00,50.5703,0
MCH0009,LINE-C,2026-08-03T20:40:00,50.6061,0
MCH0009,LINE-C,2026-08-03T21:20:00,50.5675,0
MCH0009,LINE-C,2026-08-03T22:00:00,50.6152,0
MCH0009,LINE-C,2026-08-03T22:40:00,50.5194,0
MCH0009,LINE-C,2026-08-03T23:20:00,50.5652,0
MCH0009,LINE-C,2026-08-04T00:00:00,50.5842,0
MCH0009,LINE-C,2026-08-04T00:40:00,50.5199,0
MCH0009,LINE-C,2026-08-04T01:20:00,50.5463,0
MCH0009,LINE-C,2026-08-04T02:00:00,50.4544,0
MCH0009,LINE-C,2026-08-04T02:40:00,50.6077,0
MCH0009,LINE-C,2026-08-04T03:20:00,50.5033,0
MCH0009,LINE-C,2026-08-04T04:00:00,50.5748,0
MCH0009,LINE-C,2026-08-04T04:40:00,50.5603,0
MCH0009,LINE-C,2026-08-04T05:20:00,50.5042,0
MCH0009,LINE-C,2026-08-04T06:00:00,50.6325,0
MCH0009,LINE-C,2026-08-04T06:40:00,50.5123,0
MCH0009,LINE-C,2026-08-04T07:20:00,50.5271,0
MCH0009,LINE-C,2026-08-04T08:00:00,50.5528,0
MCH0009,LINE-C,2026-08-04T08:40:00,50.5149,0
MCH0009,LINE-C,2026-08-04T09:20:00,50.56,0
MCH0009,LINE-C,2026-08-04T10:00:00,50.6083,0
MCH0009,LINE-C,2026-08-04T10:40:00,50.6197,0
MCH0009,LINE-C,2026-08-04T11:20:00,50.5504,0
MCH0009,LINE-C,2026-08-04T12:00:00,50.4961,0
MCH0009,LINE-C,2026-08-04T12:40:00,50.5539,0
MCH0009,LINE-C,2026-08-04T13:20:00,50.516,0
MCH0009,LINE-C,2026-08-04T14:00:00,50.6562,0
MCH0009,LINE-C,2026-08-04T14:40:00,50.6315,0
MCH0009,LINE-C,2026-08-04T15:20:00,50.5317,0
MCH0009,LINE-C,2026-08-04T16:00:00,50.5909,0
MCH0009,LINE-C,2026-08-04T16:40:00,50.5415,0
MCH0009,LINE-C,2026-08-04T17:20:00,50.6971,0
MCH0009,LINE-C,2026-08-04T18:00:00,50.5575,0
MCH0009,LINE-C,2026-08-04T18:40:00,50.4737,0
MCH0009,LINE-C,2026-08-04T19:20:00,50.5037,0
MCH0009,LINE-C,2026-08-04T20:00:00,50.6185,0
MCH0009,LINE-C,2026-08-04T20:40:00,50.4948,0
MCH0009,LINE-C,2026-08-04T21:20:00,50.4744,0
MCH0009,LINE-C,2026-08-04T22:00:00,50.5489,0
MCH0009,LINE-C,2026-08-04T22:40:00,50.5482,0
MCH0009,LINE-C,2026-08-04T23:20:00,50.5609,0
MCH0009,LINE-C,2026-08-05T00:00:00,50.5406,0
MCH0009,LINE-C,2026-08-05T00:40:00,50.5997,0
MCH0009,LINE-C,2026-08-05T01:20:00,50.6301,0
MCH0009,LINE-C,2026-08-05T02:00:00,50.5809,0
MCH0009,LINE-C,2026-08-05T02:40:00,50.517,0
MCH0009,LINE-C,2026-08-05T03:20:00,50.5896,0
MCH0009,LINE-C,2026-08-05T04:00:00,50.5529,0
MCH0009,LINE-C,2026-08-05T04:40:00,50.5481,0
MCH0009,LINE-C,2026-08-05T05:20:00,50.5801,0
MCH0009,LINE-C,2026-08-05T06:00:00,50.6299,0
MCH0009,LINE-C,2026-08-05T06:40:00,50.5743,0
MCH0009,LINE-C,2026-08-05T07:20:00,50.5748,0
MCH0009,LINE-C,2026-08-05T08:00:00,50.6375,0
MCH0009,LINE-C,2026-08-05T08:40:00,50.4888,0
MCH0009,LINE-C,2026-08-05T09:20:00,50.5644,0
MCH0009,LINE-C,2026-08-05T10:00:00,50.5168,0
MCH0009,LINE-C,2026-08-05T10:40:00,50.5607,0
MCH0009,LINE-C,2026-08-05T11:20:00,50.5496,0
MCH0009,LINE-C,2026-08-05T12:00:00,50.6183,0
MCH0009,LINE-C,2026-08-05T12:40:00,50.5828,0
MCH0009,LINE-C,2026-08-05T13:20:00,50.5081,0
MCH0009,LINE-C,2026-08-05T14:00:00,50.4946,0
MCH0009,LINE-C,2026-08-05T14:40:00,50.5195,0
MCH0009,LINE-C,2026-08-05T15:20:00,50.5259,0
MCH0009,LINE-C,2026-08-05T16:00:00,50.5991,0
MCH0009,LINE-C,2026-08-05T16:40:00,50.6201,0
MCH0009,LINE-C,2026-08-05T17:20:00,50.5036,0
MCH0009,LINE-C,2026-08-05T18:00:00,50.6152,0
MCH0009,LINE-C,2026-08-05T18:40:00,50.5861,0
MCH0009,LINE-C,2026-08-05T19:20:00,50.5948,0
MCH0009,LINE-C,2026-08-05T20:00:00,50.5919,0
MCH0009,LINE-C,2026-08-05T20:40:00,50.5766,0
MCH0009,LINE-C,2026-08-05T21:20:00,50.5161,0
MCH0009,LINE-C,2026-08-05T22:00:00,50.6386,0
MCH0009,LINE-C,2026-08-05T22:40:00,50.6462,0
MCH0009,LINE-C,2026-08-05T23:20:00,50.5147,0
MCH0009,LINE-C,2026-08-06T00:00:00,50.6196,0
MCH0009,LINE-C,2026-08-06T00:40:00,50.6542,0
MCH0009,LINE-C,2026-08-06T01:20:00,50.582,0
MCH0009,LINE-C,2026-08-06T02:00:00,50.6775,0
MCH0009,LINE-C,2026-08-06T02:40:00,50.5849,0
MCH0009,LINE-C,2026-08-06T03:20:00,50.5845,0
MCH0009,LINE-C,2026-08-06T04:00:00,50.5748,0
MCH0009,LINE-C,2026-08-06T04:40:00,50.5663,0
MCH0009,LINE-C,2026-08-06T05:20:00,50.5287,0
MCH0009,LINE-C,2026-08-06T06:00:00,50.5531,0
MCH0009,LINE-C,2026-08-06T06:40:00,50.5932,0
MCH0009,LINE-C,2026-08-06T07:20:00,50.615,0
MCH0009,LINE-C,2026-08-06T08:00:00,50.6438,0
MCH0009,LINE-C,2026-08-06T08:40:00,50.6204,0
MCH0009,LINE-C,2026-08-06T09:20:00,50.6028,0
MCH0009,LINE-C,2026-08-06T10:00:00,50.5515,0
MCH0009,LINE-C,2026-08-06T10:40:00,50.5827,0
MCH0009,LINE-C,2026-08-06T11:20:00,50.5312,0
MCH0009,LINE-C,2026-08-06T12:00:00,50.5524,0
MCH0009,LINE-C,2026-08-06T12:40:00,50.467,0
MCH0009,LINE-C,2026-08-06T13:20:00,50.5435,0
MCH0009,LINE-C,2026-08-06T14:00:00,50.5648,0
MCH0009,LINE-C,2026-08-06T14:40:00,50.6107,0
MCH0009,LINE-C,2026-08-06T15:20:00,50.6525,0
MCH0009,LINE-C,2026-08-06T16:00:00,50.5627,0
MCH0009,LINE-C,2026-08-06T16:40:00,50.6211,0
MCH0009,LINE-C,2026-08-06T17:20:00,50.509,0
MCH0009,LINE-C,2026-08-06T18:00:00,50.6902,0
MCH0009,LINE-C,2026-08-06T18:40:00,50.6792,0
MCH0009,LINE-C,2026-08-06T19:20:00,50.0273,1
MCH0009,LINE-C,2026-08-06T20:00:00,50.1445,1
MCH0009,LINE-C,2026-08-06T20:40:00,49.9882,1
MCH0009,LINE-C,2026-08-06T21:20:00,49.9933,1
MCH0009,LINE-C,2026-08-06T22:00:00,49.961,1
MCH0009,LINE-C,2026-08-06T22:40:00,50.0327,1
MCH0009,LINE-C,2026-08-06T23:20:00,50.1173,1
MCH0009,LINE-C,2026-08-07T00:00:00,50.1016,1
MCH0009,LINE-C,2026-08-07T00:40:00,50.1602,1
MCH0009,LINE-C,2026-08-07T01:20:00,50.0364,1
MCH0009,LINE-C,2026-08-07T02:00:00,50.0876,1
MCH0009,LINE-C,2026-08-07T02:40:00,50.1066,1
MCH0009,LINE-C,2026-08-07T03:20:00,49.9987,1
MCH0009,LINE-C,2026-08-07T04:00:00,50.0652,1
