machine_id,line_id,reading_ts,temperature_c,vibration_mm_s,pressure_psi,latent_wear,will_fail_within_6h
MCH0012,LINE-D,2026-07-11T06:40:00,68.1,1.74,103.17,0.0904,0
MCH0012,LINE-D,2026-07-11T06:50:00,68.97,1.759,105.18,0.0906,0
MCH0012,LINE-D,2026-07-11T07:00:00,68.94,1.931,103.92,0.0912,0
MCH0012,LINE-D,2026-07-11T07:10:00,68.72,1.887,105.22,0.0919,0
MCH0012,LINE-D,2026-07-11T07:20:00,69.6,1.877,106.56,0.0924,0
MCH0012,LINE-D,2026-07-11T07:30:00,70.15,1.887,104.17,0.0929,0
MCH0012,LINE-D,2026-07-11T07:40:00,70.73,1.835,107.35,0.0931,0
MCH0012,LINE-D,2026-07-11T07:50:00,68.58,1.776,106.29,0.0932,0
MCH0012,LINE-D,2026-07-11T08:00:00,66.77,1.701,103.78,0.0937,0
MCH0012,LINE-D,2026-07-11T08:10:00,68.69,1.81,106.04,0.0941,0
MCH0012,LINE-D,2026-07-11T08:20:00,68.2,1.77,104.13,0.0947,0
MCH0012,LINE-D,2026-07-11T08:30:00,68.48,1.701,105.12,0.0949,0
MCH0012,LINE-D,2026-07-11T08:40:00,67.68,1.69,105.39,0.0952,0
MCH0012,LINE-D,2026-07-11T08:50:00,69.8,1.916,105.28,0.0953,0
MCH0012,LINE-D,2026-07-11T09:00:00,69.3,1.907,104.29,0.0956,0
MCH0012,LINE-D,2026-07-11T09:10:00,68.53,1.834,105.27,0.0958,0
MCH0012,LINE-D,2026-07-11T09:20:00,68.66,1.757,105.04,0.0957,0
MCH0012,LINE-D,2026-07-11T09:30:00,66.46,1.874,104.88,0.096,0
MCH0012,LINE-D,2026-07-11T09:40:00,66.97,1.92,102.98,0.0963,0
MCH0012,LINE-D,2026-07-11T09:50:00,67.02,1.761,107.49,0.0965,0
MCH0012,LINE-D,2026-07-11T10:00:00,70.12,1.808,106.37,0.0967,0
MCH0012,LINE-D,2026-07-11T10:10:00,69.4,1.873,107.02,0.0973,0
MCH0012,LINE-D,2026-07-11T10:20:00,69.08,1.746,102.75,0.0978,0
MCH0012,LINE-D,2026-07-11T10:30:00,67.52,1.837,102.09,0.0982,0
MCH0012,LINE-D,2026-07-11T10:40:00,66.99,1.884,103.46,0.0987,0
MCH0012,LINE-D,2026-07-11T10:50:00,68.58,1.787,103.38,0.0988,0
MCH0012,LINE-D,2026-07-11T11:00:00,69.56,1.894,106.16,0.0993,0
MCH0012,LINE-D,2026-07-11T11:10:00,67.94,1.892,105.83,0.0997,0
MCH0012,LINE-D,2026-07-11T11:20:00,66.31,1.867,104.94,0.0997,0
MCH0012,LINE-D,2026-07-11T11:30:00,68.96,1.727,102.61,0.0997,0
MCH0012,LINE-D,2026-07-11T11:40:00,69.18,1.866,103.34,0.0998,0
MCH0012,LINE-D,2026-07-11T11:50:00,68.03,1.719,104.52,0.1,0
MCH0012,LINE-D,2026-07-11T12:00:00,69.86,1.694,104.91,0.1009,0
MCH0012,LINE-D,2026-07-11T12:10:00,68.38,1.666,104.54,0.1012,0
MCH0012,LINE-D,2026-07-11T12:20:00,68.83,1.765,104.83,0.1018,0
MCH0012,LINE-D,2026-07-11T12:30:00,68.1,1.896,105.77,0.1019,0
MCH0012,LINE-D,2026-07-11T12:40:00,68.34,1.763,102.09,0.1024,0
MCH0012,LINE-D,2026-07-11T12:50:00,68.01,1.811,103.22,0.1024,0
MCH0012,LINE-D,2026-07-11T13:00:00,70.43,1.821,105.35,0.1022,0
MCH0012,LINE-D,2026-07-11T13:10:00,67.44,1.788,105.74,0.1026,0
MCH0012,LINE-D,2026-07-11T13:20:00,68.9,1.766,104.46,0.1031,0
MCH0012,LINE-D,2026-07-11T13:30:00,67.74,1.967,104.07,0.1036,0
MCH0012,LINE-D,2026-07-11T13:40:00,68.9,1.903,104.08,0.1042,0
MCH0012,LINE-D,2026-07-11T13:50:00,69.17,1.799,103.57,0.1044,0
MCH0012,LINE-D,2026-07-11T14:00:00,71.21,1.829,106.49,0.1053,0
MCH0012,LINE-D,2026-07-11T14:10:00,70.45,1.793,105.26,0.1055,0
MCH0012,LINE-D,2026-07-11T14:20:00,67.7,1.837,106.98,0.106,0
MCH0012,LINE-D,2026-07-11T14:30:00,68.97,1.804,105.01,0.1063,0
MCH0012,LINE-D,2026-07-11T14:40:00,70.23,1.911,103.8,0.1067,0
MCH0012,LINE-D,2026-07-11T14:50:00,67.92,1.911,103.42,0.1071,0
MCH0012,LINE-D,2026-07-11T15:00:00,71.0,1.855,105.79,0.1073,0
MCH0012,LINE-D,2026-07-11T15:10:00,67.78,1.706,103.41,0.1081,0
MCH0012,LINE-D,2026-07-11T15:20:00,68.65,1.963,103.54,0.1087,0
MCH0012,LINE-D,2026-07-11T15:30:00,68.82,1.706,105.54,0.1089,0
MCH0012,LINE-D,2026-07-11T15:40:00,67.7,1.883,105.61,0.1093,0
MCH0012,LINE-D,2026-07-11T15:50:00,68.83,1.758,103.72,0.1095,0
MCH0012,LINE-D,2026-07-11T16:00:00,68.9,1.885,106.77,0.11,0
MCH0012,LINE-D,2026-07-11T16:10:00,67.91,1.889,105.84,0.1106,0
MCH0012,LINE-D,2026-07-11T16:20:00,69.16,1.659,104.69,0.1109,0
MCH0012,LINE-D,2026-07-11T16:30:00,67.82,1.919,105.39,0.1113,0
MCH0012,LINE-D,2026-07-11T16:40:00,70.19,1.816,101.77,0.1117,0
MCH0012,LINE-D,2026-07-11T16:50:00,68.24,1.766,104.98,0.1122,0
MCH0012,LINE-D,2026-07-11T17:00:00,69.13,1.949,104.88,0.1126,0
MCH0012,LINE-D,2026-07-11T17:10:00,68.41,1.914,108.61,0.1131,0
MCH0012,LINE-D,2026-07-11T17:20:00,69.18,1.944,103.02,0.1133,0
MCH0012,LINE-D,2026-07-11T17:30:00,68.72,1.832,104.68,0.1137,0
MCH0012,LINE-D,2026-07-11T17:40:00,69.4,1.828,103.08,0.1139,0
MCH0012,LINE-D,2026-07-11T17:50:00,67.93,1.853,104.64,0.1141,0
MCH0012,LINE-D,2026-07-11T18:00:00,70.02,1.773,103.76,0.114,0
MCH0012,LINE-D,2026-07-11T18:10:00,69.39,1.685,104.83,0.1149,0
MCH0012,LINE-D,2026-07-11T18:20:00,69.08,1.869,105.96,0.1152,0
MCH0012,LINE-D,2026-07-11T18:30:00,68.33,1.921,104.7,0.1153,0
MCH0012,LINE-D,2026-07-11T18:40:00,67.7,1.651,104.92,0.1161,0
MCH0012,LINE-D,2026-07-11T18:50:00,67.19,1.819,99.92,0.1168,0
MCH0012,LINE-D,2026-07-11T19:00:00,68.93,1.795,105.95,0.1171,0
MCH0012,LINE-D,2026-07-11T19:10:00,67.28,1.925,104.28,0.1174,0
MCH0012,LINE-D,2026-07-11T19:20:00,71.01,1.879,104.91,0.118,0
MCH0012,LINE-D,2026-07-11T19:30:00,68.39,1.779,105.08,0.1183,0
MCH0012,LINE-D,2026-07-11T19:40:00,68.33,1.8,101.89,0.1188,0
MCH0012,LINE-D,2026-07-11T19:50:00,70.29,1.963,105.02,0.1188,0
MCH0012,LINE-D,2026-07-11T20:00:00,68.62,1.96,104.51,0.1191,0
MCH0012,LINE-D,2026-07-11T20:10:00,67.5,1.757,103.55,0.1195,0
MCH0012,LINE-D,2026-07-11T20:20:00,70.27,1.833,103.56,0.1198,0
MCH0012,LINE-D,2026-07-11T20:30:00,67.93,1.927,103.45,0.12,0
MCH0012,LINE-D,2026-07-11T20:40:00,69.83,1.876,104.26,0.1203,0
MCH0012,LINE-D,2026-07-11T20:50:00,68.54,1.945,103.26,0.1212,0
MCH0012,LINE-D,2026-07-11T21:00:00,69.29,1.999,105.27,0.1216,0
MCH0012,LINE-D,2026-07-11T21:10:00,68.4,1.794,105.53,0.1222,0
MCH0012,LINE-D,2026-07-11T21:20:00,68.12,1.832,102.56,0.1224,0
MCH0012,LINE-D,2026-07-11T21:30:00,67.43,1.916,103.69,0.1231,0
MCH0012,LINE-D,2026-07-11T21:40:00,69.72,1.996,104.65,0.1239,0
MCH0012,LINE-D,2026-07-11T21:50:00,69.99,1.88,105.71,0.1245,0
MCH0012,LINE-D,2026-07-11T22:00:00,71.22,1.894,101.83,0.1247,0
MCH0012,LINE-D,2026-07-11T22:10:00,71.01,1.818,101.06,0.125,0
MCH0012,LINE-D,2026-07-11T22:20:00,67.66,1.785,102.04,0.125,0
MCH0012,LINE-D,2026-07-11T22:30:00,69.9,1.914,101.56,0.1251,0
MCH0012,LINE-D,2026-07-11T22:40:00,67.67,1.879,105.13,0.1259,0
MCH0012,LINE-D,2026-07-11T22:50:00,68.9,1.906,103.09,0.1263,0
MCH0012,LINE-D,2026-07-11T23:00:00,70.24,1.894,104.26,0.1269,0
MCH0012,LINE-D,2026-07-11T23:10:00,68.9,1.923,103.21,0.1267,0
MCH0012,LINE-D,2026-07-11T23:20:00,67.9,1.932,105.02,0.1267,0
MCH0012,LINE-D,2026-07-11T23:30:00,67.51,1.921,102.59,0.1269,0
MCH0012,LINE-D,2026-07-11T23:40:00,69.89,1.821,106.69,0.127,0
MCH0012,LINE-D,2026-07-11T23:50:00,68.31,1.905,106.23,0.1272,0
MCH0012,LINE-D,2026-07-12T00:00:00,68.25,1.933,101.73,0.1278,0
MCH0012,LINE-D,2026-07-12T00:10:00,68.19,1.853,103.56,0.1288,0
MCH0012,LINE-D,2026-07-12T00:20:00,70.06,1.831,104.45,0.1292,0
MCH0012,LINE-D,2026-07-12T00:30:00,68.81,1.841,105.36,0.1295,0
MCH0012,LINE-D,2026-07-12T00:40:00,68.21,1.874,106.38,0.1298,0
MCH0012,LINE-D,2026-07-12T00:50:00,69.56,1.922,106.63,0.1299,0
MCH0012,LINE-D,2026-07-12T01:00:00,67.99,1.973,102.46,0.1303,0
MCH0012,LINE-D,2026-07-12T01:10:00,69.93,1.943,102.09,0.1308,0
MCH0012,LINE-D,2026-07-12T01:20:00,69.88,1.93,103.28,0.131,0
MCH0012,LINE-D,2026-07-12T01:30:00,69.26,1.923,105.1,0.131,0
MCH0012,LINE-D,2026-07-12T01:40:00,69.63,1.748,105.03,0.1307,0
MCH0012,LINE-D,2026-07-12T01:50:00,69.09,1.868,102.93,0.131,0
MCH0012,LINE-D,2026-07-12T02:00:00,68.23,1.838,105.99,0.131,0
MCH0012,LINE-D,2026-07-12T02:10:00,70.18,1.831,103.64,0.1311,0
MCH0012,LINE-D,2026-07-12T02:20:00,68.79,2.013,104.39,0.1316,0
MCH0012,LINE-D,2026-07-12T02:30:00,68.29,1.829,104.02,0.1316,0
MCH0012,LINE-D,2026-07-12T02:40:00,69.07,1.95,102.96,0.1316,0
MCH0012,LINE-D,2026-07-12T02:50:00,69.04,1.951,103.57,0.1324,0
MCH0012,LINE-D,2026-07-12T03:00:00,70.53,1.996,104.22,0.1328,0
MCH0012,LINE-D,2026-07-12T03:10:00,70.35,1.918,105.79,0.1336,0
MCH0012,LINE-D,2026-07-12T03:20:00,69.72,1.836,103.11,0.1334,0
MCH0012,LINE-D,2026-07-12T03:30:00,68.59,1.871,106.99,0.1337,0
MCH0012,LINE-D,2026-07-12T03:40:00,70.25,1.881,105.91,0.1342,0
MCH0012,LINE-D,2026-07-12T03:50:00,71.97,1.716,106.0,0.1342,0
MCH0012,LINE-D,2026-07-12T04:00:00,67.76,1.952,104.53,0.134,0
MCH0012,LINE-D,2026-07-12T04:10:00,70.06,1.842,104.36,0.1341,0
MCH0012,LINE-D,2026-07-12T04:20:00,68.78,1.98,104.57,0.1342,0
MCH0012,LINE-D,2026-07-12T04:30:00,70.37,2.003,103.57,0.134,0
MCH0012,LINE-D,2026-07-12T04:40:00,68.24,1.804,100.47,0.1339,0
MCH0012,LINE-D,2026-07-12T04:50:00,68.59,1.976,103.71,0.1344,0
MCH0012,LINE-D,2026-07-12T05:00:00,68.75,1.858,104.71,0.1344,0
MCH0012,LINE-D,2026-07-12T05:10:00,71.74,1.838,101.44,0.1343,0
MCH0012,LINE-D,2026-07-12T05:20:00,71.72,1.819,101.23,0.1351,0
MCH0012,LINE-D,2026-07-12T05:30:00,68.74,1.941,103.75,0.1356,0
MCH0012,LINE-D,2026-07-12T05:40:00,69.68,1.962,103.63,0.1355,0
MCH0012,LINE-D,2026-07-12T05:50:00,69.27,1.996,104.4,0.1359,0
MCH0012,LINE-D,2026-07-12T06:00:00,70.31,2.033,105.1,0.1356,0
MCH0012,LINE-D,2026-07-12T06:10:00,67.88,1.848,98.44,0.1354,0
MCH0012,LINE-D,2026-07-12T06:20:00,69.22,1.893,103.53,0.1358,0
MCH0012,LINE-D,2026-07-12T06:30:00,70.42,1.971,102.17,0.1362,0
MCH0012,LINE-D,2026-07-12T06:40:00,68.98,2.028,103.89,0.1366,0
MCH0012,LINE-D,2026-07-12T06:50:00,68.63,1.977,104.18,0.1372,0
MCH0012,LINE-D,2026-07-12T07:00:00,71.68,2.001,104.81,0.1373,0
MCH0012,LINE-D,2026-07-12T07:10:00,69.69,1.827,103.2,0.1377,0
MCH0012,LINE-D,2026-07-12T07:20:00,68.58,2.021,101.9,0.1383,0
MCH0012,LINE-D,2026-07-12T07:30:00,68.56,2.043,103.59,0.1387,0
MCH0012,LINE-D,2026-07-12T07:40:00,69.16,1.925,105.12,0.139,0
MCH0012,LINE-D,2026-07-12T07:50:00,69.36,1.909,104.99,0.1395,0
MCH0012,LINE-D,2026-07-12T08:00:00,68.63,2.014,104.08,0.1398,0
MCH0012,LINE-D,2026-07-12T08:10:00,68.36,1.852,104.26,0.1397,0
MCH0012,LINE-D,2026-07-12T08:20:00,69.69,1.948,102.94,0.1399,0
MCH0012,LINE-D,2026-07-12T08:30:00,70.21,1.941,104.05,0.1405,0
MCH0012,LINE-D,2026-07-12T08:40:00,70.07,2.087,105.23,0.1404,0
MCH0012,LINE-D,2026-07-12T08:50:00,70.28,2.118,104.1,0.1412,0
MCH0012,LINE-D,2026-07-12T09:00:00,69.74,1.957,101.3,0.1417,0
MCH0012,LINE-D,2026-07-12T09:10:00,69.57,1.987,102.07,0.1425,0
MCH0012,LINE-D,2026-07-12T09:20:00,73.43,1.944,104.17,0.1427,0
MCH0012,LINE-D,2026-07-12T09:30:00,69.24,2.01,105.49,0.1426,0
MCH0012,LINE-D,2026-07-12T09:40:00,68.71,1.837,102.95,0.1424,0
MCH0012,LINE-D,2026-07-12T09:50:00,67.73,2.073,104.35,0.1426,0
MCH0012,LINE-D,2026-07-12T10:00:00,70.42,2.074,103.91,0.143,0
MCH0012,LINE-D,2026-07-12T10:10:00,70.39,1.961,103.69,0.143,0
MCH0012,LINE-D,2026-07-12T10:20:00,70.43,1.959,106.59,0.1435,0
MCH0012,LINE-D,2026-07-12T10:30:00,68.7,1.819,103.88,0.1438,0
MCH0012,LINE-D,2026-07-12T10:40:00,69.68,1.971,103.8,0.1439,0
MCH0012,LINE-D,2026-07-12T10:50:00,70.83,1.948,104.44,0.1443,0
MCH0012,LINE-D,2026-07-12T11:00:00,69.35,1.995,102.12,0.1449,0
MCH0012,LINE-D,2026-07-12T11:10:00,67.82,1.992,107.07,0.1449,0
MCH0012,LINE-D,2026-07-12T11:20:00,66.89,2.051,103.74,0.145,0
MCH0012,LINE-D,2026-07-12T11:30:00,69.04,1.98,104.38,0.1453,0
MCH0012,LINE-D,2026-07-12T11:40:00,68.96,1.885,103.93,0.1457,0
MCH0012,LINE-D,2026-07-12T11:50:00,69.69,1.998,104.4,0.1457,0
MCH0012,LINE-D,2026-07-12T12:00:00,70.82,1.958,107.29,0.1466,0
MCH0012,LINE-D,2026-07-12T12:10:00,71.31,2.129,104.61,0.1468,0
MCH0012,LINE-D,2026-07-12T12:20:00,70.1,1.962,103.94,0.1477,0
MCH0012,LINE-D,2026-07-12T12:30:00,68.84,1.893,103.44,0.1483,0
MCH0012,LINE-D,2026-07-12T12:40:00,70.86,2.001,104.39,0.1487,0
MCH0012,LINE-D,2026-07-12T12:50:00,71.26,1.873,101.47,0.1492,0
MCH0012,LINE-D,2026-07-12T13:00:00,68.86,1.947,100.02,0.1495,0
MCH0012,LINE-D,2026-07-12T13:10:00,68.39,2.054,103.32,0.1499,0
MCH0012,LINE-D,2026-07-12T13:20:00,69.71,1.961,106.9,0.1503,0
MCH0012,LINE-D,2026-07-12T13:30:00,68.58,2.067,104.5,0.1504,0
MCH0012,LINE-D,2026-07-12T13:40:00,68.47,1.946,103.94,0.1511,0
MCH0012,LINE-D,2026-07-12T13:50:00,69.35,2.004,103.73,0.1516,0
MCH0012,LINE-D,2026-07-12T14:00:00,67.75,2.004,102.79,0.1517,0
MCH0012,LINE-D,2026-07-12T14:10:00,70.07,2.083,102.21,0.1512,0
MCH0012,LINE-D,2026-07-12T14:20:00,71.07,2.02,105.69,0.1517,0
MCH0012,LINE-D,2026-07-12T14:30:00,69.45,1.904,102.95,0.152,0
MCH0012,LINE-D,2026-07-12T14:40:00,68.44,1.805,103.28,0.1522,0
MCH0012,LINE-D,2026-07-12T14:50:00,70.7,2.09,106.35,0.1526,0
MCH0012,LINE-D,2026-07-12T15:00:00,69.88,2.01,103.52,0.1524,0
MCH0012,LINE-D,2026-07-12T15:10:00,69.95,1.995,104.17,0.1523,0
MCH0012,LINE-D,2026-07-12T15:20:00,68.52,2.055,105.06,0.1525,0
MCH0012,LINE-D,2026-07-12T15:30:00,70.83,2.058,102.1,0.1529,0
MCH0012,LINE-D,2026-07-12T15:40:00,68.86,2.012,103.1,0.1538,0
MCH0012,LINE-D,2026-07-12T15:50:00,71.27,2.076,106.67,0.1544,0
MCH0012,LINE-D,2026-07-12T16:00:00,68.98,1.911,101.71,0.1548,0
MCH0012,LINE-D,2026-07-12T16:10:00,69.73,1.995,103.94,0.1552,0
MCH0012,LINE-D,2026-07-12T16:20:00,68.34,1.947,103.97,0.1555,0
MCH0012,LINE-D,2026-07-12T16:30:00,69.95,1.97,105.78,0.1558,0
MCH0012,LINE-D,2026-07-12T16:40:00,69.24,2.013,104.26,0.1558,0
MCH0012,LINE-D,2026-07-12T16:50:00,69.77,1.951,102.34,0.1557,0
MCH0012,LINE-D,2026-07-12T17:00:00,69.62,2.029,106.27,0.1562,0
MCH0012,LINE-D,2026-07-12T17:10:00,70.49,1.953,103.81,0.1568,0
MCH0012,LINE-D,2026-07-12T17:20:00,70.56,1.93,103.07,0.1575,0
MCH0012,LINE-D,2026-07-12T17:30:00,69.0,2.064,103.12,0.1579,0
MCH0012,LINE-D,2026-07-12T17:40:00,69.78,1.985,105.15,0.1581,0
MCH0012,LINE-D,2026-07-12T17:50:00,69.7,1.993,105.02,0.1588,0
MCH0012,LINE-D,2026-07-12T18:00:00,70.64,2.018,101.71,0.1589,0
MCH0012,LINE-D,2026-07-12T18:10:00,70.11,2.002,103.0,0.1595,0
MCH0012,LINE-D,2026-07-12T18:20:00,70.08,1.966,101.54,0.16,0
MCH0012,LINE-D,2026-07-12T18:30:00,69.91,1.902,104.78,0.1603,0
MCH0012,LINE-D,2026-07-12T18:40:00,68.42,1.933,104.19,0.161,0
MCH0012,LINE-D,2026-07-12T18:50:00,69.73,2.115,103.14,0.161,0
MCH0012,LINE-D,2026-07-12T19:00:00,71.16,2.005,103.26,0.1616,0
MCH0012,LINE-D,2026-07-12T19:10:00,72.59,1.981,105.45,0.1617,0
MCH0012,LINE-D,2026-07-12T19:20:00,69.09,2.18,107.01,0.1615,0
MCH0012,LINE-D,2026-07-12T19:30:00,71.16,2.034,103.04,0.1623,0
MCH0012,LINE-D,2026-07-12T19:40:00,69.96,1.994,102.81,0.1628,0
MCH0012,LINE-D,2026-07-12T19:50:00,69.49,2.196,103.91,0.1635,0
MCH0012,LINE-D,2026-07-12T20:00:00,68.64,2.078,102.51,0.1634,0
MCH0012,LINE-D,2026-07-12T20:10:00,71.49,1.976,106.75,0.1634,0
MCH0012,LINE-D,2026-07-12T20:20:00,72.12,1.925,102.04,0.1634,0
MCH0012,LINE-D,2026-07-12T20:30:00,69.42,2.041,103.88,0.1634,0
MCH0012,LINE-D,2026-07-12T20:40:00,69.95,2.165,104.78,0.1637,0
MCH0012,LINE-D,2026-07-12T20:50:00,69.47,1.893,103.23,0.1644,0
MCH0012,LINE-D,2026-07-12T21:00:00,68.78,2.143,104.66,0.1648,0
MCH0012,LINE-D,2026-07-12T21:10:00,69.66,1.901,104.52,0.1651,0
MCH0012,LINE-D,2026-07-12T21:20:00,70.38,2.028,104.21,0.1653,0
MCH0012,LINE-D,2026-07-12T21:30:00,70.49,2.033,108.29,0.166,0
MCH0012,LINE-D,2026-07-12T21:40:00,69.59,2.163,106.59,0.1659,0
MCH0012,LINE-D,2026-07-12T21:50:00,71.46,2.108,103.91,0.1666,0
MCH0012,LINE-D,2026-07-12T22:00:00,69.1,2.014,104.52,0.1668,0
MCH0012,LINE-D,2026-07-12T22:10:00,70.7,2.047,102.53,0.1673,0
MCH0012,LINE-D,2026-07-12T22:20:00,73.07,1.97,104.03,0.1679,0
MCH0012,LINE-D,2026-07-12T22:30:00,72.75,2.101,105.81,0.1682,0
MCH0012,LINE-D,2026-07-12T22:40:00,70.57,2.124,106.12,0.1685,0
MCH0012,LINE-D,2026-07-12T22:50:00,69.42,2.003,102.19,0.1692,0
MCH0012,LINE-D,2026-07-12T23:00:00,70.47,1.869,107.42,0.1692,0
MCH0012,LINE-D,2026-07-12T23:10:00,68.24,2.079,105.64,0.1693,0
MCH0012,LINE-D,2026-07-12T23:20:00,71.04,2.138,102.65,0.1695,0
MCH0012,LINE-D,2026-07-12T23:30:00,71.23,2.147,105.14,0.1703,0
MCH0012,LINE-D,2026-07-12T23:40:00,69.64,2.135,104.05,0.1703,0
MCH0012,LINE-D,2026-07-12T23:50:00,70.63,2.126,103.76,0.1701,0
MCH0012,LINE-D,2026-07-13T00:00:00,67.41,2.062,103.84,0.1702,0
MCH0012,LINE-D,2026-07-13T00:10:00,68.47,1.984,101.84,0.1707,0
MCH0012,LINE-D,2026-07-13T00:20:00,69.19,1.99,103.68,0.1705,0
MCH0012,LINE-D,2026-07-13T00:30:00,71.23,1.943,104.81,0.1706,0
MCH0012,LINE-D,2026-07-13T00:40:00,70.35,2.091,104.02,0.1715,0
MCH0012,LINE-D,2026-07-13T00:50:00,69.82,2.176,104.58,0.1717,0
MCH0012,LINE-D,2026-07-13T01:00:00,69.63,2.212,103.37,0.1725,0
MCH0012,LINE-D,2026-07-13T01:10:00,69.37,2.032,105.63,0.1725,0
MCH0012,LINE-D,2026-07-13T01:20:00,70.36,2.079,102.99,0.1729,0
MCH0012,LINE-D,2026-07-13T01:30:00,68.87,2.131,103.16,0.1739,0
MCH0012,LINE-D,2026-07-13T01:40:00,70.17,2.031,104.37,0.1739,0
MCH0012,LINE-D,2026-07-13T01:50:00,69.41,2.079,101.47,0.1749,0
MCH0012,LINE-D,2026-07-13T02:00:00,72.35,1.971,104.51,0.1753,0
MCH0012,LINE-D,2026-07-13T02:10:00,68.93,2.077,103.3,0.176,0
MCH0012,LINE-D,2026-07-13T02:20:00,68.47,2.028,102.86,0.1759,0
MCH0012,LINE-D,2026-07-13T02:30:00,70.22,2.077,103.7,0.1761,0
MCH0012,LINE-D,2026-07-13T02:40:00,71.13,2.104,101.96,0.1765,0
MCH0012,LINE-D,2026-07-13T02:50:00,69.29,2.099,105.29,0.1766,0
MCH0012,LINE-D,2026-07-13T03:00:00,69.7,1.993,104.86,0.1768,0
MCH0012,LINE-D,2026-07-13T03:10:00,70.27,1.995,104.9,0.1767,0
MCH0012,LINE-D,2026-07-13T03:20:00,72.07,2.051,104.03,0.177,0
MCH0012,LINE-D,2026-07-13T03:30:00,70.05,2.075,102.74,0.1775,0
MCH0012,LINE-D,2026-07-13T03:40:00,70.15,1.949,103.35,0.1784,0
MCH0012,LINE-D,2026-07-13T03:50:00,69.73,2.114,102.17,0.1782,0
MCH0012,LINE-D,2026-07-13T04:00:00,70.54,2.045,103.12,0.1783,0
MCH0012,LINE-D,2026-07-13T04:10:00,70.44,2.1,104.72,0.1789,0
MCH0012,LINE-D,2026-07-13T04:20:00,70.46,1.96,101.28,0.1794,0
MCH0012,LINE-D,2026-07-13T04:30:00,69.69,2.166,104.69,0.1801,0
MCH0012,LINE-D,2026-07-13T04:40:00,70.2,2.211,105.44,0.1804,0
MCH0012,LINE-D,2026-07-13T04:50:00,70.96,2.14,101.67,0.1813,0
MCH0012,LINE-D,2026-07-13T05:00:00,71.47,2.098,102.28,0.1814,0
MCH0012,LINE-D,2026-07-13T05:10:00,68.12,2.066,104.45,0.1819,0
MCH0012,LINE-D,2026-07-13T05:20:00,70.13,1.948,102.65,0.1816,0
MCH0012,LINE-D,2026-07-13T05:30:00,69.32,2.032,102.12,0.1819,0
MCH0012,LINE-D,2026-07-13T05:40:00,71.51,1.952,101.53,0.182,0
MCH0012,LINE-D,2026-07-13T05:50:00,68.82,2.06,103.9,0.1824,0
MCH0012,LINE-D,2026-07-13T06:00:00,71.81,2.019,101.71,0.1829,0
MCH0012,LINE-D,2026-07-13T06:10:00,71.85,2.165,103.64,0.183,0
MCH0012,LINE-D,2026-07-13T06:20:00,69.33,2.128,103.56,0.1831,0
MCH0012,LINE-D,2026-07-13T06:30:00,70.38,2.152,102.82,0.1829,0
MCH0012,LINE-D,2026-07-13T06:40:00,70.96,2.087,105.87,0.1839,0
MCH0012,LINE-D,2026-07-13T06:50:00,70.88,2.096,105.71,0.1842,0
MCH0012,LINE-D,2026-07-13T07:00:00,70.14,2.148,102.05,0.1847,0
MCH0012,LINE-D,2026-07-13T07:10:00,68.23,2.161,103.89,0.1849,0
MCH0012,LINE-D,2026-07-13T07:20:00,71.8,2.177,100.95,0.1851,0
MCH0012,LINE-D,2026-07-13T07:30:00,70.86,2.195,103.14,0.1849,0
MCH0012,LINE-D,2026-07-13T07:40:00,71.34,2.201,103.08,0.1851,0
MCH0012,LINE-D,2026-07-13T07:50:00,69.75,2.003,104.52,0.1851,0
MCH0012,LINE-D,2026-07-13T08:00:00,69.89,2.053,102.56,0.1849,0
MCH0012,LINE-D,2026-07-13T08:10:00,71.35,1.966,102.56,0.185,0
MCH0012,LINE-D,2026-07-13T08:20:00,70.18,2.148,104.14,0.1854,0
MCH0012,LINE-D,2026-07-13T08:30:00,71.69,2.103,102.82,0.186,0
MCH0012,LINE-D,2026-07-13T08:40:00,71.33,2.167,104.76,0.1855,0
MCH0012,LINE-D,2026-07-13T08:50:00,71.5,2.061,102.55,0.1861,0
MCH0012,LINE-D,2026-07-13T09:00:00,69.18,2.22,102.8,0.1862,0
MCH0012,LINE-D,2026-07-13T09:10:00,71.09,2.071,101.08,0.187,0
MCH0012,LINE-D,2026-07-13T09:20:00,70.44,2.145,103.31,0.1871,0
MCH0012,LINE-D,2026-07-13T09:30:00,69.32,2.214,103.27,0.1872,0
MCH0012,LINE-D,2026-07-13T09:40:00,69.44,2.002,104.14,0.187,0
MCH0012,LINE-D,2026-07-13T09:50:00,70.39,2.111,102.98,0.1869,0
MCH0012,LINE-D,2026-07-13T10:00:00,72.9,2.075,103.3,0.1871,0
MCH0012,LINE-D,2026-07-13T10:10:00,69.41,2.15,105.46,0.1871,0
MCH0012,LINE-D,2026-07-13T10:20:00,69.38,2.128,103.1,0.1877,0
MCH0012,LINE-D,2026-07-13T10:30:00,69.88,1.943,104.33,0.1881,0
MCH0012,LINE-D,2026-07-13T10:40:00,70.73,2.1,107.23,0.1884,0
MCH0012,LINE-D,2026-07-13T10:50:00,69.9,2.187,104.38,0.189,0
MCH0012,LINE-D,2026-07-13T11:00:00,68.94,2.205,102.54,0.1894,0
MCH0012,LINE-D,2026-07-13T11:10:00,70.31,2.207,102.51,0.1901,0
MCH0012,LINE-D,2026-07-13T11:20:00,69.53,2.223,104.7,0.1901,0
